Time,Temperature(℃),Humidity(%RH)
2022-05-11 01:23:00,10.48,67.25
2022-05-11 01:22:00,10.46,67.21
2022-05-11 01:21:00,10.44,67.17
2022-05-11 01:20:00,10.42,67.13
2022-05-11 01:19:00,10.40,67.09
2022-05-11 01:18:00,10.49,67.19
2022-05-11 01:17:00,10.48,67.14
2022-05-11 01:16:00,10.47,67.10
2022-05-11 01:15:00,10.46,67.06
2022-05-11 01:14:00,10.45,67.02
2022-05-11 01:13:00,10.44,66.97
2022-05-11 01:12:00,10.43,66.93
2022-05-11 01:11:00,10.42,66.89
2022-05-11 01:10:00,10.41,66.85
2022-05-11 01:09:00,10.40,66.81
2022-05-11 01:08:00,10.48,66.83
2022-05-11 01:07:00,10.47,66.76
2022-05-11 01:06:00,10.46,66.69
2022-05-11 01:05:00,10.45,66.62
2022-05-11 01:04:00,10.44,66.55
2022-05-11 01:03:00,10.43,66.48
2022-05-11 01:02:00,10.42,66.41
2022-05-11 01:01:00,10.41,66.34
2022-05-11 01:00:00,10.40,66.27
2022-05-11 00:59:00,10.40,66.20
2022-05-11 00:58:00,10.40,66.22
2022-05-11 00:57:00,10.43,66.20
2022-05-11 00:56:00,10.45,66.19
2022-05-11 00:55:00,10.47,66.18
2022-05-11 00:54:00,10.49,66.16
2022-05-11 00:53:00,10.51,66.15
2022-05-11 00:52:00,10.53,66.14
2022-05-11 00:51:00,10.55,66.12
2022-05-11 00:50:00,10.57,66.11
2022-05-11 00:49:00,10.59,66.10
2022-05-11 00:48:00,10.59,66.11
2022-05-11 00:47:00,10.58,66.14
2022-05-11 00:46:00,10.57,66.17
2022-05-11 00:45:00,10.56,66.20
2022-05-11 00:44:00,10.55,66.23
2022-05-11 00:43:00,10.54,66.25
2022-05-11 00:42:00,10.53,66.28
2022-05-11 00:41:00,10.52,66.31
2022-05-11 00:40:00,10.51,66.34
2022-05-11 00:39:00,10.50,66.36
2022-05-11 00:38:00,10.59,66.38
2022-05-11 00:37:00,10.58,66.33
2022-05-11 00:36:00,10.57,66.28
2022-05-11 00:35:00,10.56,66.24
2022-05-11 00:34:00,10.55,66.19
2022-05-11 00:33:00,10.54,66.15
2022-05-11 00:32:00,10.53,66.10
2022-05-11 00:31:00,10.52,66.06
2022-05-11 00:30:00,10.51,66.01
2022-05-11 00:29:00,10.50,65.97
2022-05-11 00:28:00,10.59,65.93
2022-05-11 00:27:00,10.58,65.87
2022-05-11 00:26:00,10.57,65.82
2022-05-11 00:25:00,10.56,65.77
2022-05-11 00:24:00,10.55,65.72
2022-05-11 00:23:00,10.54,65.66
2022-05-11 00:22:00,10.53,65.61
2022-05-11 00:21:00,10.52,65.56
2022-05-11 00:20:00,10.51,65.51
2022-05-11 00:19:00,10.50,65.46
2022-05-11 00:18:00,10.50,65.32
2022-05-11 00:17:00,10.52,65.36
2022-05-11 00:16:00,10.54,65.40
2022-05-11 00:15:00,10.56,65.43
2022-05-11 00:14:00,10.58,65.47
2022-05-11 00:13:00,10.60,65.50
2022-05-11 00:12:00,10.62,65.54
2022-05-11 00:11:00,10.64,65.57
2022-05-11 00:10:00,10.66,65.61
2022-05-11 00:09:00,10.68,65.64
2022-05-11 00:08:00,10.70,65.38
2022-05-11 00:07:00,10.68,65.34
2022-05-11 00:06:00,10.67,65.31
2022-05-11 00:05:00,10.66,65.28
2022-05-11 00:04:00,10.65,65.25
2022-05-11 00:03:00,10.64,65.22
2022-05-11 00:02:00,10.63,65.19
2022-05-11 00:01:00,10.62,65.16
2022-05-11 00:00:00,10.61,65.13
2022-05-10 23:59:00,10.60,65.10
2022-05-10 23:58:00,10.71,65.10
2022-05-10 23:57:00,10.73,65.06
2022-05-10 23:56:00,10.75,65.03
2022-05-10 23:55:00,10.76,65.00
2022-05-10 23:54:00,10.78,64.97
2022-05-10 23:53:00,10.79,64.94
2022-05-10 23:52:00,10.81,64.91
2022-05-10 23:51:00,10.82,64.88
2022-05-10 23:50:00,10.84,64.85
2022-05-10 23:49:00,10.85,64.82
2022-05-10 23:48:00,10.88,64.82
2022-05-10 23:47:00,10.87,64.77
2022-05-10 23:46:00,10.86,64.73
2022-05-10 23:45:00,10.86,64.68
2022-05-10 23:44:00,10.85,64.64
2022-05-10 23:43:00,10.84,64.59
2022-05-10 23:42:00,10.84,64.55
2022-05-10 23:41:00,10.83,64.50
2022-05-10 23:40:00,10.82,64.46
2022-05-10 23:39:00,10.82,64.42
2022-05-10 23:38:00,10.81,64.27
2022-05-10 23:37:00,10.84,64.20
2022-05-10 23:36:00,10.87,64.13
2022-05-10 23:35:00,10.90,64.06
2022-05-10 23:34:00,10.93,63.99
2022-05-10 23:33:00,10.96,63.92
2022-05-10 23:32:00,10.99,63.85
2022-05-10 23:31:00,11.02,63.78
2022-05-10 23:30:00,11.05,63.71
2022-05-10 23:29:00,11.07,63.65
2022-05-10 23:28:00,11.05,63.66
2022-05-10 23:27:00,11.07,63.55
2022-05-10 23:26:00,11.09,63.45
2022-05-10 23:25:00,11.11,63.35
2022-05-10 23:24:00,11.13,63.24
2022-05-10 23:23:00,11.15,63.14
2022-05-10 23:22:00,11.17,63.04
2022-05-10 23:21:00,11.19,62.93
2022-05-10 23:20:00,11.21,62.83
2022-05-10 23:19:00,11.23,62.73
2022-05-10 23:18:00,11.20,62.87
2022-05-10 23:17:00,11.22,62.77
2022-05-10 23:16:00,11.24,62.67
2022-05-10 23:15:00,11.26,62.58
2022-05-10 23:14:00,11.28,62.48
2022-05-10 23:13:00,11.30,62.38
2022-05-10 23:12:00,11.32,62.29
2022-05-10 23:11:00,11.34,62.19
2022-05-10 23:10:00,11.36,62.09
2022-05-10 23:09:00,11.37,62.00
2022-05-10 23:08:00,11.33,61.99
2022-05-10 23:07:00,11.35,61.93
2022-05-10 23:06:00,11.37,61.87
2022-05-10 23:05:00,11.38,61.81
2022-05-10 23:04:00,11.40,61.75
2022-05-10 23:03:00,11.42,61.69
2022-05-10 23:02:00,11.43,61.63
2022-05-10 23:01:00,11.45,61.57
2022-05-10 23:00:00,11.47,61.51
2022-05-10 22:59:00,11.48,61.45
2022-05-10 22:58:00,11.48,61.17
2022-05-10 22:57:00,11.52,61.08
2022-05-10 22:56:00,11.56,60.99
2022-05-10 22:55:00,11.60,60.91
2022-05-10 22:54:00,11.64,60.82
2022-05-10 22:53:00,11.68,60.74
2022-05-10 22:52:00,11.72,60.65
2022-05-10 22:51:00,11.76,60.57
2022-05-10 22:50:00,11.80,60.48
2022-05-10 22:49:00,11.83,60.40
2022-05-10 22:48:00,11.80,60.32
2022-05-10 22:47:00,11.83,60.26
2022-05-10 22:46:00,11.86,60.20
2022-05-10 22:45:00,11.89,60.14
2022-05-10 22:44:00,11.92,60.08
2022-05-10 22:43:00,11.95,60.03
2022-05-10 22:42:00,11.98,59.97
2022-05-10 22:41:00,12.01,59.91
2022-05-10 22:40:00,12.04,59.85
2022-05-10 22:39:00,12.07,59.80
2022-05-10 22:38:00,12.05,59.80
2022-05-10 22:37:00,12.09,59.84
2022-05-10 22:36:00,12.13,59.87
2022-05-10 22:35:00,12.17,59.90
2022-05-10 22:34:00,12.21,59.93
2022-05-10 22:33:00,12.25,59.96
2022-05-10 22:32:00,12.29,59.99
2022-05-10 22:31:00,12.33,60.02
2022-05-10 22:30:00,12.37,60.05
2022-05-10 22:29:00,12.40,60.08
2022-05-10 22:28:00,12.45,60.28
2022-05-10 22:27:00,12.47,60.23
2022-05-10 22:26:00,12.48,60.18
2022-05-10 22:25:00,12.50,60.14
2022-05-10 22:24:00,12.51,60.09
2022-05-10 22:23:00,12.53,60.05
2022-05-10 22:22:00,12.54,60.00
2022-05-10 22:21:00,12.56,59.96
2022-05-10 22:20:00,12.57,59.91
2022-05-10 22:19:00,12.58,59.87
2022-05-10 22:18:00,12.63,59.88
2022-05-10 22:17:00,12.66,59.81
2022-05-10 22:16:00,12.69,59.75
2022-05-10 22:15:00,12.71,59.69
2022-05-10 22:14:00,12.74,59.62
2022-05-10 22:13:00,12.76,59.56
2022-05-10 22:12:00,12.79,59.50
2022-05-10 22:11:00,12.81,59.43
2022-05-10 22:10:00,12.84,59.37
2022-05-10 22:09:00,12.86,59.31
2022-05-10 22:08:00,12.94,59.38
2022-05-10 22:07:00,12.97,59.33
2022-05-10 22:06:00,13.00,59.28
2022-05-10 22:05:00,13.03,59.23
2022-05-10 22:04:00,13.06,59.18
2022-05-10 22:03:00,13.09,59.13
2022-05-10 22:02:00,13.12,59.08
2022-05-10 22:01:00,13.15,59.03
2022-05-10 22:00:00,13.18,58.98
2022-05-10 21:59:00,13.21,58.93
2022-05-10 21:58:00,13.24,58.97
2022-05-10 21:57:00,13.27,58.93
2022-05-10 21:56:00,13.29,58.89
2022-05-10 21:55:00,13.31,58.85
2022-05-10 21:54:00,13.34,58.81
2022-05-10 21:53:00,13.36,58.77
2022-05-10 21:52:00,13.38,58.73
2022-05-10 21:51:00,13.41,58.69
2022-05-10 21:50:00,13.43,58.65
2022-05-10 21:49:00,13.45,58.61
2022-05-10 21:48:00,13.51,58.60
2022-05-10 21:47:00,13.55,58.63
2022-05-10 21:46:00,13.59,58.65
2022-05-10 21:45:00,13.62,58.67
2022-05-10 21:44:00,13.66,58.69
2022-05-10 21:43:00,13.70,58.71
2022-05-10 21:42:00,13.73,58.73
2022-05-10 21:41:00,13.77,58.75
2022-05-10 21:40:00,13.81,58.77
2022-05-10 21:39:00,13.84,58.79
2022-05-10 21:38:00,13.84,58.71
2022-05-10 21:37:00,13.88,58.73
2022-05-10 21:36:00,13.92,58.75
2022-05-10 21:35:00,13.96,58.76
2022-05-10 21:34:00,14.00,58.78
2022-05-10 21:33:00,14.04,58.79
2022-05-10 21:32:00,14.08,58.81
2022-05-10 21:31:00,14.12,58.82
2022-05-10 21:30:00,14.16,58.84
2022-05-10 21:29:00,14.19,58.85
2022-05-10 21:28:00,14.19,58.94
2022-05-10 21:27:00,14.18,59.11
2022-05-10 21:26:00,14.17,59.28
2022-05-10 21:25:00,14.16,59.45
2022-05-10 21:24:00,14.15,59.62
2022-05-10 21:23:00,14.14,59.78
2022-05-10 21:22:00,14.13,59.95
2022-05-10 21:21:00,14.12,60.12
2022-05-10 21:20:00,14.11,60.29
2022-05-10 21:19:00,14.11,60.45
2022-05-10 21:18:00,14.13,60.58
2022-05-10 21:17:00,14.11,60.39
2022-05-10 21:16:00,14.09,60.20
2022-05-10 21:15:00,14.07,60.02
2022-05-10 21:14:00,14.05,59.83
2022-05-10 21:13:00,14.03,59.65
2022-05-10 21:12:00,14.01,59.46
2022-05-10 21:11:00,13.99,59.28
2022-05-10 21:10:00,13.97,59.09
2022-05-10 21:09:00,13.95,58.91
2022-05-10 21:08:00,13.91,58.51
2022-05-10 21:07:00,13.93,58.37
2022-05-10 21:06:00,13.95,58.23
2022-05-10 21:05:00,13.97,58.09
2022-05-10 21:04:00,13.99,57.95
2022-05-10 21:03:00,14.01,57.81
2022-05-10 21:02:00,14.03,57.67
2022-05-10 21:01:00,14.05,57.53
2022-05-10 21:00:00,14.07,57.39
2022-05-10 20:59:00,14.09,57.25
2022-05-10 20:58:00,14.01,57.52
2022-05-10 20:57:00,14.04,57.46
2022-05-10 20:56:00,14.07,57.40
2022-05-10 20:55:00,14.10,57.34
2022-05-10 20:54:00,14.13,57.28
2022-05-10 20:53:00,14.16,57.23
2022-05-10 20:52:00,14.19,57.17
2022-05-10 20:51:00,14.22,57.11
2022-05-10 20:50:00,14.25,57.05
2022-05-10 20:49:00,14.28,57.00
2022-05-10 20:48:00,14.20,56.99
2022-05-10 20:47:00,14.22,56.92
2022-05-10 20:46:00,14.24,56.86
2022-05-10 20:45:00,14.26,56.80
2022-05-10 20:44:00,14.28,56.74
2022-05-10 20:43:00,14.30,56.67
2022-05-10 20:42:00,14.32,56.61
2022-05-10 20:41:00,14.34,56.55
2022-05-10 20:40:00,14.36,56.49
2022-05-10 20:39:00,14.38,56.43
2022-05-10 20:38:00,14.47,56.34
2022-05-10 20:37:00,14.50,56.24
2022-05-10 20:36:00,14.53,56.15
2022-05-10 20:35:00,14.55,56.06
2022-05-10 20:34:00,14.58,55.96
2022-05-10 20:33:00,14.61,55.87
2022-05-10 20:32:00,14.63,55.78
2022-05-10 20:31:00,14.66,55.68
2022-05-10 20:30:00,14.69,55.59
2022-05-10 20:29:00,14.71,55.50
2022-05-10 20:28:00,14.78,55.59
2022-05-10 20:27:00,14.80,55.51
2022-05-10 20:26:00,14.82,55.43
2022-05-10 20:25:00,14.84,55.36
2022-05-10 20:24:00,14.86,55.28
2022-05-10 20:23:00,14.88,55.21
2022-05-10 20:22:00,14.90,55.13
2022-05-10 20:21:00,14.92,55.06
2022-05-10 20:20:00,14.94,54.98
2022-05-10 20:19:00,14.96,54.91
2022-05-10 20:18:00,14.96,54.91
2022-05-10 20:17:00,14.99,54.84
2022-05-10 20:16:00,15.02,54.78
2022-05-10 20:15:00,15.05,54.71
2022-05-10 20:14:00,15.08,54.65
2022-05-10 20:13:00,15.11,54.58
2022-05-10 20:12:00,15.14,54.52
2022-05-10 20:11:00,15.17,54.45
2022-05-10 20:10:00,15.20,54.39
2022-05-10 20:09:00,15.22,54.33
2022-05-10 20:08:00,15.21,54.39
2022-05-10 20:07:00,15.25,54.26
2022-05-10 20:06:00,15.28,54.13
2022-05-10 20:05:00,15.31,54.01
2022-05-10 20:04:00,15.34,53.88
2022-05-10 20:03:00,15.37,53.76
2022-05-10 20:02:00,15.40,53.63
2022-05-10 20:01:00,15.43,53.51
2022-05-10 20:00:00,15.46,53.38
2022-05-10 19:59:00,15.49,53.26
2022-05-10 19:58:00,15.49,53.10
2022-05-10 19:57:00,15.52,53.05
2022-05-10 19:56:00,15.55,53.01
2022-05-10 19:55:00,15.57,52.97
2022-05-10 19:54:00,15.60,52.93
2022-05-10 19:53:00,15.62,52.88
2022-05-10 19:52:00,15.65,52.84
2022-05-10 19:51:00,15.67,52.80
2022-05-10 19:50:00,15.70,52.76
2022-05-10 19:49:00,15.72,52.72
2022-05-10 19:48:00,15.80,52.71
2022-05-10 19:47:00,15.82,52.66
2022-05-10 19:46:00,15.84,52.62
2022-05-10 19:45:00,15.86,52.58
2022-05-10 19:44:00,15.88,52.53
2022-05-10 19:43:00,15.90,52.49
2022-05-10 19:42:00,15.92,52.45
2022-05-10 19:41:00,15.94,52.40
2022-05-10 19:40:00,15.96,52.36
2022-05-10 19:39:00,15.98,52.32
2022-05-10 19:38:00,16.03,52.36
2022-05-10 19:37:00,16.06,52.33
2022-05-10 19:36:00,16.09,52.31
2022-05-10 19:35:00,16.12,52.28
2022-05-10 19:34:00,16.15,52.26
2022-05-10 19:33:00,16.18,52.23
2022-05-10 19:32:00,16.21,52.21
2022-05-10 19:31:00,16.24,52.18
2022-05-10 19:30:00,16.27,52.16
2022-05-10 19:29:00,16.30,52.14
2022-05-10 19:28:00,16.30,52.10
2022-05-10 19:27:00,16.35,52.08
2022-05-10 19:26:00,16.39,52.07
2022-05-10 19:25:00,16.43,52.06
2022-05-10 19:24:00,16.47,52.05
2022-05-10 19:23:00,16.51,52.04
2022-05-10 19:22:00,16.55,52.03
2022-05-10 19:21:00,16.59,52.02
2022-05-10 19:20:00,16.63,52.01
2022-05-10 19:19:00,16.67,52.00
2022-05-10 19:18:00,16.60,52.09
2022-05-10 19:17:00,16.63,52.07
2022-05-10 19:16:00,16.66,52.05
2022-05-10 19:15:00,16.69,52.04
2022-05-10 19:14:00,16.72,52.02
2022-05-10 19:13:00,16.74,52.00
2022-05-10 19:12:00,16.77,51.99
2022-05-10 19:11:00,16.80,51.97
2022-05-10 19:10:00,16.83,51.95
2022-05-10 19:09:00,16.85,51.94
2022-05-10 19:08:00,16.80,51.94
2022-05-10 19:07:00,16.82,51.91
2022-05-10 19:06:00,16.84,51.89
2022-05-10 19:05:00,16.86,51.86
2022-05-10 19:04:00,16.88,51.84
2022-05-10 19:03:00,16.90,51.81
2022-05-10 19:02:00,16.92,51.79
2022-05-10 19:01:00,16.94,51.76
2022-05-10 19:00:00,16.96,51.74
2022-05-10 18:59:00,16.97,51.72
2022-05-10 18:58:00,16.98,51.68
2022-05-10 18:57:00,17.02,51.54
2022-05-10 18:56:00,17.05,51.41
2022-05-10 18:55:00,17.08,51.28
2022-05-10 18:54:00,17.12,51.15
2022-05-10 18:53:00,17.15,51.02
2022-05-10 18:52:00,17.18,50.89
2022-05-10 18:51:00,17.22,50.76
2022-05-10 18:50:00,17.25,50.63
2022-05-10 18:49:00,17.28,50.50
2022-05-10 18:48:00,17.22,50.54
2022-05-10 18:47:00,17.27,50.48
2022-05-10 18:46:00,17.31,50.42
2022-05-10 18:45:00,17.36,50.36
2022-05-10 18:44:00,17.40,50.30
2022-05-10 18:43:00,17.45,50.25
2022-05-10 18:42:00,17.49,50.19
2022-05-10 18:41:00,17.54,50.13
2022-05-10 18:40:00,17.58,50.07
2022-05-10 18:39:00,17.62,50.02
2022-05-10 18:38:00,17.60,50.14
2022-05-10 18:37:00,17.65,50.12
2022-05-10 18:36:00,17.69,50.10
2022-05-10 18:35:00,17.73,50.09
2022-05-10 18:34:00,17.77,50.07
2022-05-10 18:33:00,17.81,50.06
2022-05-10 18:32:00,17.85,50.04
2022-05-10 18:31:00,17.89,50.03
2022-05-10 18:30:00,17.93,50.01
2022-05-10 18:29:00,17.97,50.00
2022-05-10 18:28:00,17.97,49.99
2022-05-10 18:27:00,18.00,50.03
2022-05-10 18:26:00,18.03,50.06
2022-05-10 18:25:00,18.06,50.09
2022-05-10 18:24:00,18.09,50.12
2022-05-10 18:23:00,18.12,50.16
2022-05-10 18:22:00,18.15,50.19
2022-05-10 18:21:00,18.18,50.22
2022-05-10 18:20:00,18.21,50.25
2022-05-10 18:19:00,18.23,50.28
2022-05-10 18:18:00,18.32,49.99
2022-05-10 18:17:00,18.37,49.94
2022-05-10 18:16:00,18.41,49.90
2022-05-10 18:15:00,18.45,49.86
2022-05-10 18:14:00,18.49,49.82
2022-05-10 18:13:00,18.53,49.77
2022-05-10 18:12:00,18.57,49.73
2022-05-10 18:11:00,18.61,49.69
2022-05-10 18:10:00,18.65,49.65
2022-05-10 18:09:00,18.69,49.61
2022-05-10 18:08:00,18.73,49.59
2022-05-10 18:07:00,18.79,49.50
2022-05-10 18:06:00,18.85,49.41
2022-05-10 18:05:00,18.90,49.32
2022-05-10 18:04:00,18.96,49.23
2022-05-10 18:03:00,19.01,49.15
2022-05-10 18:02:00,19.07,49.06
2022-05-10 18:01:00,19.12,48.97
2022-05-10 18:00:00,19.18,48.88
2022-05-10 17:59:00,19.23,48.80
2022-05-10 17:58:00,19.35,48.62
2022-05-10 17:57:00,19.44,48.34
2022-05-10 17:56:00,19.52,48.06
2022-05-10 17:55:00,19.60,47.79
2022-05-10 17:54:00,19.68,47.51
2022-05-10 17:53:00,19.76,47.23
2022-05-10 17:52:00,19.84,46.96
2022-05-10 17:51:00,19.92,46.68
2022-05-10 17:50:00,20.00,46.40
2022-05-10 17:49:00,20.08,46.13
2022-05-10 17:48:00,20.10,46.39
2022-05-10 17:47:00,20.16,46.34
2022-05-10 17:46:00,20.22,46.30
2022-05-10 17:45:00,20.28,46.26
2022-05-10 17:44:00,20.34,46.22
2022-05-10 17:43:00,20.40,46.18
2022-05-10 17:42:00,20.46,46.14
2022-05-10 17:41:00,20.52,46.10
2022-05-10 17:40:00,20.58,46.06
2022-05-10 17:39:00,20.63,46.02
2022-05-10 17:38:00,20.61,45.76
2022-05-10 17:37:00,20.68,45.80
2022-05-10 17:36:00,20.75,45.84
2022-05-10 17:35:00,20.82,45.87
2022-05-10 17:34:00,20.89,45.91
2022-05-10 17:33:00,20.96,45.95
2022-05-10 17:32:00,21.03,45.98
2022-05-10 17:31:00,21.10,46.02
2022-05-10 17:30:00,21.17,46.06
2022-05-10 17:29:00,21.24,46.09
2022-05-10 17:28:00,21.30,45.65
2022-05-10 17:27:00,21.34,45.71
2022-05-10 17:26:00,21.38,45.77
2022-05-10 17:25:00,21.42,45.82
2022-05-10 17:24:00,21.46,45.88
2022-05-10 17:23:00,21.50,45.93
2022-05-10 17:22:00,21.54,45.99
2022-05-10 17:21:00,21.58,46.04
2022-05-10 17:20:00,21.62,46.10
2022-05-10 17:19:00,21.66,46.15
2022-05-10 17:18:00,21.66,46.63
2022-05-10 17:17:00,21.65,46.79
2022-05-10 17:16:00,21.64,46.94
2022-05-10 17:15:00,21.64,47.10
2022-05-10 17:14:00,21.63,47.25
2022-05-10 17:13:00,21.63,47.41
2022-05-10 17:12:00,21.62,47.56
2022-05-10 17:11:00,21.62,47.72
2022-05-10 17:10:00,21.61,47.87
2022-05-10 17:09:00,21.61,48.02
2022-05-10 17:08:00,21.61,47.83
2022-05-10 17:07:00,21.62,47.94
2022-05-10 17:06:00,21.63,48.05
2022-05-10 17:05:00,21.63,48.16
2022-05-10 17:04:00,21.64,48.27
2022-05-10 17:03:00,21.64,48.38
2022-05-10 17:02:00,21.65,48.49
2022-05-10 17:01:00,21.65,48.60
2022-05-10 17:00:00,21.66,48.71
2022-05-10 16:59:00,21.66,48.82
2022-05-10 16:58:00,21.66,48.83
2022-05-10 16:57:00,21.64,48.78
2022-05-10 16:56:00,21.62,48.74
2022-05-10 16:55:00,21.61,48.70
2022-05-10 16:54:00,21.59,48.66
2022-05-10 16:53:00,21.57,48.62
2022-05-10 16:52:00,21.56,48.58
2022-05-10 16:51:00,21.54,48.54
2022-05-10 16:50:00,21.52,48.50
2022-05-10 16:49:00,21.51,48.46
2022-05-10 16:48:00,21.53,48.61
2022-05-10 16:47:00,21.51,48.79
2022-05-10 16:46:00,21.50,48.97
2022-05-10 16:45:00,21.49,49.14
2022-05-10 16:44:00,21.47,49.32
2022-05-10 16:43:00,21.46,49.49
2022-05-10 16:42:00,21.45,49.67
2022-05-10 16:41:00,21.43,49.84
2022-05-10 16:40:00,21.42,50.02
2022-05-10 16:39:00,21.41,50.19
2022-05-10 16:38:00,21.47,49.16
2022-05-10 16:37:00,21.44,49.32
2022-05-10 16:36:00,21.41,49.47
2022-05-10 16:35:00,21.38,49.62
2022-05-10 16:34:00,21.35,49.77
2022-05-10 16:33:00,21.32,49.93
2022-05-10 16:32:00,21.29,50.08
2022-05-10 16:31:00,21.26,50.23
2022-05-10 16:30:00,21.23,50.38
2022-05-10 16:29:00,21.21,50.53
2022-05-10 16:28:00,21.17,50.40
2022-05-10 16:27:00,21.15,50.56
2022-05-10 16:26:00,21.13,50.72
2022-05-10 16:25:00,21.11,50.88
2022-05-10 16:24:00,21.09,51.04
2022-05-10 16:23:00,21.07,51.20
2022-05-10 16:22:00,21.05,51.36
2022-05-10 16:21:00,21.03,51.52
2022-05-10 16:20:00,21.01,51.68
2022-05-10 16:19:00,21.00,51.84
2022-05-10 16:18:00,20.92,51.88
2022-05-10 16:17:00,20.89,51.97
2022-05-10 16:16:00,20.86,52.06
2022-05-10 16:15:00,20.83,52.14
2022-05-10 16:14:00,20.80,52.23
2022-05-10 16:13:00,20.77,52.32
2022-05-10 16:12:00,20.74,52.40
2022-05-10 16:11:00,20.71,52.49
2022-05-10 16:10:00,20.68,52.58
2022-05-10 16:09:00,20.66,52.66
2022-05-10 16:08:00,20.66,53.22
2022-05-10 16:07:00,20.63,53.17
2022-05-10 16:06:00,20.60,53.12
2022-05-10 16:05:00,20.57,53.08
2022-05-10 16:04:00,20.54,53.03
2022-05-10 16:03:00,20.52,52.99
2022-05-10 16:02:00,20.49,52.94
2022-05-10 16:01:00,20.46,52.90
2022-05-10 16:00:00,20.43,52.85
2022-05-10 15:59:00,20.41,52.81
2022-05-10 15:58:00,20.47,52.82
2022-05-10 15:57:00,20.43,52.93
2022-05-10 15:56:00,20.39,53.03
2022-05-10 15:55:00,20.35,53.14
2022-05-10 15:54:00,20.31,53.24
2022-05-10 15:53:00,20.27,53.35
2022-05-10 15:52:00,20.23,53.45
2022-05-10 15:51:00,20.19,53.56
2022-05-10 15:50:00,20.15,53.66
2022-05-10 15:49:00,20.11,53.76
2022-05-10 15:48:00,20.15,53.86
2022-05-10 15:47:00,20.12,53.92
2022-05-10 15:46:00,20.09,53.98
2022-05-10 15:45:00,20.06,54.04
2022-05-10 15:44:00,20.03,54.10
2022-05-10 15:43:00,20.01,54.16
2022-05-10 15:42:00,19.98,54.22
2022-05-10 15:41:00,19.95,54.28
2022-05-10 15:40:00,19.92,54.34
2022-05-10 15:39:00,19.90,54.39
2022-05-10 15:38:00,19.91,54.63
2022-05-10 15:37:00,19.92,54.51
2022-05-10 15:36:00,19.93,54.40
2022-05-10 15:35:00,19.94,54.29
2022-05-10 15:34:00,19.95,54.18
2022-05-10 15:33:00,19.95,54.07
2022-05-10 15:32:00,19.96,53.96
2022-05-10 15:31:00,19.97,53.85
2022-05-10 15:30:00,19.98,53.74
2022-05-10 15:29:00,19.98,53.63
2022-05-10 15:28:00,20.01,53.72
2022-05-10 15:27:00,20.06,53.59
2022-05-10 15:26:00,20.10,53.47
2022-05-10 15:25:00,20.14,53.35
2022-05-10 15:24:00,20.18,53.22
2022-05-10 15:23:00,20.23,53.10
2022-05-10 15:22:00,20.27,52.98
2022-05-10 15:21:00,20.31,52.85
2022-05-10 15:20:00,20.35,52.73
2022-05-10 15:19:00,20.39,52.61
2022-05-10 15:18:00,20.38,52.35
2022-05-10 15:17:00,20.44,52.24
2022-05-10 15:16:00,20.50,52.14
2022-05-10 15:15:00,20.55,52.03
2022-05-10 15:14:00,20.61,51.93
2022-05-10 15:13:00,20.67,51.82
2022-05-10 15:12:00,20.72,51.72
2022-05-10 15:11:00,20.78,51.61
2022-05-10 15:10:00,20.84,51.51
2022-05-10 15:09:00,20.89,51.41
2022-05-10 15:08:00,20.89,51.50
2022-05-10 15:07:00,20.88,51.59
2022-05-10 15:06:00,20.87,51.68
2022-05-10 15:05:00,20.86,51.76
2022-05-10 15:04:00,20.85,51.85
2022-05-10 15:03:00,20.84,51.93
2022-05-10 15:02:00,20.83,52.02
2022-05-10 15:01:00,20.82,52.10
2022-05-10 15:00:00,20.81,52.19
2022-05-10 14:59:00,20.80,52.27
2022-05-10 14:58:00,20.81,51.95
2022-05-10 14:57:00,20.83,51.85
2022-05-10 14:56:00,20.85,51.76
2022-05-10 14:55:00,20.87,51.67
2022-05-10 14:54:00,20.89,51.57
2022-05-10 14:53:00,20.90,51.48
2022-05-10 14:52:00,20.92,51.39
2022-05-10 14:51:00,20.94,51.29
2022-05-10 14:50:00,20.96,51.20
2022-05-10 14:49:00,20.97,51.11
2022-05-10 14:48:00,20.99,51.61
2022-05-10 14:47:00,20.98,51.79
2022-05-10 14:46:00,20.97,51.96
2022-05-10 14:45:00,20.96,52.13
2022-05-10 14:44:00,20.95,52.30
2022-05-10 14:43:00,20.94,52.47
2022-05-10 14:42:00,20.93,52.64
2022-05-10 14:41:00,20.92,52.81
2022-05-10 14:40:00,20.91,52.98
2022-05-10 14:39:00,20.90,53.15
2022-05-10 14:38:00,20.95,52.74
2022-05-10 14:37:00,20.94,52.93
2022-05-10 14:36:00,20.93,53.11
2022-05-10 14:35:00,20.92,53.29
2022-05-10 14:34:00,20.91,53.48
2022-05-10 14:33:00,20.90,53.66
2022-05-10 14:32:00,20.89,53.84
2022-05-10 14:31:00,20.88,54.03
2022-05-10 14:30:00,20.87,54.21
2022-05-10 14:29:00,20.86,54.39
2022-05-10 14:28:00,20.89,54.16
2022-05-10 14:27:00,20.83,54.51
2022-05-10 14:26:00,20.78,54.86
2022-05-10 14:25:00,20.73,55.20
2022-05-10 14:24:00,20.68,55.55
2022-05-10 14:23:00,20.63,55.89
2022-05-10 14:22:00,20.58,56.24
2022-05-10 14:21:00,20.53,56.58
2022-05-10 14:20:00,20.48,56.93
2022-05-10 14:19:00,20.43,57.27
